campaign_id,campaign_name,channel,date,impressions,clicks,conversions,cost,revenue,target_audience,region
CMP_000265,Q2 Retention,Facebook,2026-03-03 18:06:32.560854,47578,4117,173,13107.09,6262.12,Seniors (45+),North America
CMP_003548,Winter Launch,Google Ads,2025-11-09 18:06:32.560854,18449,1314,43,4757.14,6543.81,Adults (35-44),Latin America
CMP_005061,Q2 Retention,LinkedIn,2026-03-17 18:06:32.560854,2882,219,25,309.53,2484.23,Young Adults (18-24),North America
CMP_007375,Fall Conversion,LinkedIn,2025-06-10 18:06:32.560854,5299,75,8,232.95,1223.42,Adults (35-44),Asia Pacific
CMP_005712,Winter Awareness,LinkedIn,2026-03-25 18:06:32.560854,22384,1231,68,5519.88,7854.9,Seniors (45+),North America
CMP_003865,Q2 Launch,Instagram,2025-06-02 18:06:32.560854,50171,1922,128,5949.62,7928.98,Professionals (25-34),Asia Pacific
CMP_006704,Holiday Retention,LinkedIn,2025-09-02 18:06:32.560854,2796,158,17,315.21,2288.63,,Latin America
CMP_002401,Spring Retargeting,Email,2025-09-17 18:06:32.560854,1433,17,1,69.97,121.33,Adults (35-44),Asia Pacific
CMP_005846,Winter Sale,Instagram,2025-08-04 18:06:32.560854,21539,1314,126,1814.78,11023.98,Professionals (25-34),Asia Pacific
CMP_003712,Winter Awareness,Google Ads,2026-01-19 18:06:32.560854,4632,62,3,256.74,404.63,Young Adults (18-24),North America
CMP_000247,Winter Launch,Email,2025-10-20 18:06:32.560854,12957,1168,81,2681.23,8624.44,Seniors (45+),Europe
CMP_001595,Winter Retargeting,Email,2026-01-22 18:06:32.560854,39995,2592,207,2419.42,23013.83,Young Adults (18-24),North America
CMP_002021,Winter Retargeting,Google Ads,2026-03-24 18:06:32.560854,70909,5958,706,20840.47,107025.4,Young Adults (18-24),Asia Pacific
CMP_005465,Q3 Retention,Google Ads,2025-08-17 18:06:32.560854,6468,451,24,650.4,1401.39,Adults (35-44),Latin America
CMP_000924,Q2 Retargeting,LinkedIn,2026-02-11 18:06:32.560854,2111,144,16,175.71,783.3,Adults (35-44),Asia Pacific
CMP_005007,Winter Launch,Facebook,2026-02-05 18:06:32.560854,4496,279,17,814.02,1957.26,Seniors (45+),North America
CMP_007505,Q3 Retention,Email,2025-12-03 18:06:32.560854,3091,241,24,453.18,2470.86,Adults (35-44),Latin America
CMP_000670,Q3 Retention,Google Ads,2025-08-25 18:06:32.560854,7617,527,19,1556.51,2991.83,Professionals (25-34),Latin America
CMP_003605,Fall Awareness,Google Ads,2025-07-27 18:06:32.560854,17393,1276,106,3883.72,3446.17,Adults (35-44),Europe
CMP_001911,Winter Sale,Instagram,2025-09-03 18:06:32.560854,3151,66,3,107.47,120.09,Young Adults (18-24),Latin America
CMP_005639,Fall Conversion,Facebook,2025-04-12 18:06:32.560854,26410,1147,56,2882.68,7474.73,Seniors (45+),Latin America
CMP_003959,Fall Conversion,Facebook,2025-05-02 18:06:32.560854,8504,367,22,1049.7,1462.57,Professionals (25-34),North America
CMP_002697,Q1 Promo,LinkedIn,2026-01-08 18:06:32.560854,3561,169,2,419.53,306.4,Adults (35-44),North America
CMP_002592,Holiday Launch,Facebook,2026-02-12 18:06:32.560854,2228,166,13,598.66,1240.57,Young Adults (18-24),North America
CMP_001782,Fall Conversion,Facebook,2026-03-09 18:06:32.560854,20601,507,24,1551.57,1933.04,Young Adults (18-24),Asia Pacific
CMP_003014,Q3 Retention,LinkedIn,2025-09-22 18:06:32.560854,1281,21,0,91.46,,Young Adults (18-24),North America
CMP_002308,Holiday Retention,Google Ads,2025-12-21 18:06:32.560854,3221,141,14,610.24,799.22,Seniors (45+),Latin America
CMP_004841,Q2 Retargeting,Email,2026-03-22 18:06:32.560854,1651,54,1,174.65,105.8,Adults (35-44),Europe
CMP_003691,Fall Conversion,LinkedIn,2026-02-18 18:06:32.560854,17936,565,48,1233.28,5226.04,Adults (35-44),Asia Pacific
CMP_000688,Holiday Conversion,Google Ads,2025-08-23 18:06:32.560854,7558,281,5,1198.95,683.21,Adults (35-44),Latin America
CMP_000613,Fall Conversion,LinkedIn,2025-12-25 18:06:32.560854,29218,398,6,629.16,976.47,Young Adults (18-24),Asia Pacific
CMP_003201,Fall Conversion,Google Ads,2025-12-02 18:06:32.560854,10003,636,48,2169.14,4157.37,Young Adults (18-24),Europe
CMP_002268,Spring Retargeting,LinkedIn,2026-01-16 18:06:32.560854,1025,36,1,49.43,43.42,Adults (35-44),North America
CMP_007744,Holiday Retention,Facebook,2025-09-01 18:06:32.560854,3168,192,16,225.14,2816.49,Seniors (45+),Asia Pacific
CMP_006144,Q2 Launch,Instagram,2026-03-03 18:06:32.560854,85347,4277,259,15890.44,12310.08,Seniors (45+),Latin America
CMP_001899,Winter Awareness,Email,2025-09-23 18:06:32.560854,81,5,0,14.06,0.0,Adults (35-44),Europe
CMP_007882,Q3 Retention,Instagram,2025-10-30 18:06:32.560854,3905,285,29,1126.54,4878.44,Young Adults (18-24),North America
CMP_000259,Holiday Launch,LinkedIn,2025-12-07 18:06:32.560854,5633,59,1,171.47,127.52,Young Adults (18-24),Latin America
CMP_002925,Summer Conversion,LinkedIn,2025-09-29 18:06:32.560854,4492,194,10,143.44,1285.87,Seniors (45+),Latin America
CMP_002823,Spring Retargeting,Email,2025-12-27 18:06:32.560854,16757,1374,102,5790.66,4557.37,Adults (35-44),Latin America
CMP_003340,Fall Conversion,Google Ads,2026-01-02 18:06:32.560854,12693,183,6,596.02,174.7,Adults (35-44),Asia Pacific
CMP_003526,Q3 Retention,LinkedIn,2025-06-23 18:06:32.560854,3940,312,17,1126.46,1987.4,Young Adults (18-24),Asia Pacific
CMP_004564,Summer Promo,LinkedIn,2025-05-01 18:06:32.560854,47384,1385,120,2266.03,12686.52,Professionals (25-34),Latin America
CMP_002286,Winter Launch,Email,2025-08-22 18:06:32.560854,620,27,1,81.58,114.96,Seniors (45+),Latin America
CMP_006824,Fall Conversion,Instagram,2026-03-25 18:06:32.560854,417,19,1,18.45,144.87,Young Adults (18-24),Asia Pacific
CMP_000485,Holiday Retention,Facebook,2025-12-11 18:06:32.560854,26152,1700,90,6481.77,4220.54,Adults (35-44),Asia Pacific
CMP_002212,Holiday Retention,Email,2026-02-13 18:06:32.560854,14408,1047,117,2124.01,9017.18,Young Adults (18-24),Latin America
CMP_005015,Winter Retargeting,Instagram,2025-07-17 18:06:32.560854,24056,1057,31,1730.08,981.95,Professionals (25-34),Latin America
CMP_002556,Spring Retargeting,Google Ads,2026-03-22 18:06:32.560854,9500,473,31,557.14,3213.51,Young Adults (18-24),Latin America
CMP_000008,Spring Retargeting,Facebook,2026-02-28 18:06:32.560854,8387,192,19,275.72,2453.99,Young Adults (18-24),Europe
CMP_003658,Q3 Retention,Google Ads,2025-11-18 18:06:32.560854,13508,393,24,1443.71,2748.29,Adults (35-44),Asia Pacific
CMP_006845,Fall Conversion,Email,2026-03-11 18:06:32.560854,12330,174,18,564.75,1875.4,Adults (35-44),Europe
CMP_004403,Fall Conversion,Google Ads,2025-08-08 18:06:32.560854,16412,642,74,1381.97,3304.23,Young Adults (18-24),Europe
CMP_002427,Holiday Conversion,Instagram,2025-06-07 18:06:32.560854,13303,1016,103,2204.51,16591.52,Professionals (25-34),Europe
CMP_001815,Winter Launch,Facebook,2025-05-20 18:06:32.560854,2399,83,2,309.48,138.27,Professionals (25-34),North America
CMP_002275,Winter Retargeting,Google Ads,2026-03-21 18:06:32.560854,8263,499,38,297.67,6593.88,Young Adults (18-24),Asia Pacific
CMP_001012,Holiday Launch,LinkedIn,2026-03-30 18:06:32.560854,783,30,2,87.46,137.02,Seniors (45+),Asia Pacific
CMP_005473,Spring Retargeting,LinkedIn,2025-05-08 18:06:32.560854,38696,3481,310,9654.79,44593.63,Seniors (45+),Latin America
CMP_001068,Winter Retargeting,Google Ads,2025-06-04 18:06:32.560854,4417,293,32,641.26,4745.41,Young Adults (18-24),Asia Pacific
CMP_001992,Spring Retargeting,Email,2025-06-29 18:06:32.560854,112251,3684,83,5309.56,13598.5,Young Adults (18-24),North America
CMP_003971,Winter Launch,Instagram,2026-03-26 18:06:32.560854,86034,1948,135,2207.6,3524.7,Young Adults (18-24),Latin America
CMP_005752,Summer Conversion,Email,2026-02-11 18:06:32.560854,3669,322,14,574.04,2006.74,Adults (35-44),Europe
CMP_000849,Winter Awareness,Email,2025-11-15 18:06:32.560854,18469,1152,27,2262.84,2215.53,Seniors (45+),Europe
CMP_003868,Q3 Retention,Facebook,2026-01-08 18:06:32.560854,4377,224,25,224.13,3758.19,Professionals (25-34),Asia Pacific
CMP_007210,Q3 Retention,Email,2026-02-10 18:06:32.560854,4592,74,1,241.24,88.14,Adults (35-44),Europe
CMP_003049,Q1 Promo,Google Ads,2025-10-09 18:06:32.560854,11964,815,42,1737.6,2909.39,Young Adults (18-24),North America
CMP_000782,Q2 Retention,LinkedIn,2025-11-28 18:06:32.560854,3706,99,9,177.41,284.54,Young Adults (18-24),Europe
CMP_007838,Winter Launch,LinkedIn,2026-01-13 18:06:32.560854,12287,315,23,1067.7,3667.83,Seniors (45+),Europe
CMP_001750,Q2 Launch,Google Ads,2025-06-18 18:06:32.560854,1972,52,4,28.18,,Young Adults (18-24),Asia Pacific
CMP_002792,Winter Awareness,Instagram,2026-03-28 18:06:32.560854,37702,2705,65,11441.61,8734.59,Professionals (25-34),North America
CMP_001092,Q1 Promo,Facebook,2025-12-31 18:06:32.560854,5355,136,3,123.57,394.31,Adults (35-44),Europe
CMP_005588,Q3 Retention,Email,2025-11-03 18:06:32.560854,3437,235,15,408.1,440.48,Seniors (45+),North America
CMP_006827,Holiday Conversion,Instagram,2025-07-17 18:06:32.560854,1639,82,9,209.14,537.42,Young Adults (18-24),Europe
CMP_006876,Winter Launch,LinkedIn,2025-10-22 18:06:32.560854,88138,5091,226,8968.36,39508.19,Adults (35-44),Europe
CMP_006554,Winter Launch,Email,2025-04-07 18:06:32.560854,921,24,2,40.99,269.07,Young Adults (18-24),Latin America
CMP_002609,Winter Retargeting,Facebook,2026-01-17 18:06:32.560854,2819,154,14,184.14,918.47,Young Adults (18-24),Latin America
CMP_006623,Summer Conversion,Google Ads,2025-11-09 18:06:32.560854,13819,1011,118,3197.8,6864.05,Adults (35-44),Asia Pacific
CMP_002291,Q2 Launch,Email,2025-12-20 18:06:32.560854,82704,2769,326,3733.63,45321.12,Young Adults (18-24),North America
CMP_001728,Q3 Retention,Instagram,2026-04-01 18:06:32.560854,8950,448,6,560.03,397.53,Seniors (45+),Europe
CMP_000611,Summer Conversion,LinkedIn,2025-04-25 18:06:32.560854,3555,278,28,1031.09,3784.41,Professionals (25-34),North America
CMP_004667,Fall Awareness,Email,2025-06-01 18:06:32.560854,16852,722,65,767.52,11572.53,Professionals (25-34),Latin America
CMP_000344,Q3 Retention,LinkedIn,2025-10-22 18:06:32.560854,70134,1674,179,7031.54,31016.84,Adults (35-44),Latin America
CMP_005655,Fall Awareness,LinkedIn,2025-06-12 18:06:32.560854,42695,1461,150,3025.27,7761.29,Professionals (25-34),North America
CMP_006302,Winter Sale,Facebook,2025-10-25 18:06:32.560854,5344,304,30,409.01,2417.96,Young Adults (18-24),Asia Pacific
CMP_003751,Fall Conversion,LinkedIn,2026-03-08 18:06:32.560854,3622,162,12,320.48,,Young Adults (18-24),Asia Pacific
CMP_006842,Holiday Conversion,Facebook,2025-07-03 18:06:32.560854,8250,726,29,2218.49,3175.91,Seniors (45+),Asia Pacific
CMP_007053,Q2 Retention,Facebook,2026-03-16 18:06:32.560854,20097,1119,75,3203.68,5095.73,Young Adults (18-24),Europe
CMP_003216,Q2 Retargeting,Google Ads,2025-06-08 18:06:32.560854,33814,743,21,2522.17,1783.77,Seniors (45+),Asia Pacific
CMP_000098,Q3 Retention,LinkedIn,2025-10-20 18:06:32.560854,1450,54,1,212.58,103.5,Young Adults (18-24),Asia Pacific
CMP_006541,Q1 Promo,Facebook,2025-07-13 18:06:32.560854,11360,349,16,1103.68,708.05,Professionals (25-34),Europe
CMP_001538,Holiday Conversion,Google Ads,2026-01-09 18:06:32.560854,5249,155,10,287.71,1099.11,Adults (35-44),Europe
CMP_003589,Holiday Conversion,Instagram,2025-06-12 18:06:32.560854,36400,3185,327,8321.27,8967.79,Professionals (25-34),Asia Pacific
CMP_003649,Summer Conversion,Email,2025-12-15 18:06:32.560854,22956,359,20,773.8,3497.84,Adults (35-44),Europe
CMP_006430,Summer Promo,Email,2025-12-13 18:06:32.560854,16069,938,33,1861.23,2304.75,Seniors (45+),Asia Pacific
CMP_005008,Winter Awareness,Facebook,2026-02-24 18:06:32.560854,2085,83,9,98.67,1519.81,Professionals (25-34),Europe
CMP_001518,Summer Conversion,Instagram,2026-03-08 18:06:32.560854,10733,645,9,1494.43,225.46,Young Adults (18-24),Latin America
CMP_007112,Fall Awareness,Facebook,2026-03-13 18:06:32.560854,26723,1569,49,5742.64,4966.98,Professionals (25-34),Europe
CMP_004625,Holiday Conversion,Facebook,2026-03-20 18:06:32.560854,3211,117,2,303.32,218.95,Adults (35-44),Latin America
CMP_004273,Holiday Launch,Instagram,2025-06-25 18:06:32.560854,2130,147,2,308.78,101.69,Young Adults (18-24),Europe
CMP_003670,Q3 Retention,Google Ads,2025-10-27 18:06:32.560854,18801,1232,52,3540.6,5187.33,Young Adults (18-24),Latin America
CMP_002091,Fall Conversion,LinkedIn,2026-02-05 18:06:32.560854,53582,3523,261,4121.11,31682.7,Seniors (45+),North America
CMP_000573,Winter Sale,Email,2025-10-08 18:06:32.560854,1608,47,4,85.31,379.65,Seniors (45+),Latin America
CMP_007347,Holiday Launch,Facebook,2025-10-29 18:06:32.560854,1666,19,1,51.97,30.97,Adults (35-44),Latin America
CMP_006124,Q1 Promo,Google Ads,2026-04-01 18:06:32.560854,3908,84,1,149.4,142.17,Seniors (45+),Latin America
CMP_006706,Spring Retargeting,LinkedIn,2026-02-16 18:06:32.560854,5324,167,3,85.5,482.11,Adults (35-44),North America
CMP_003063,Spring Retargeting,Google Ads,2025-12-16 18:06:32.560854,30733,1502,25,4611.9,3631.5,Seniors (45+),Europe
CMP_006642,Holiday Retention,LinkedIn,2026-02-10 18:06:32.560854,37432,2269,97,2528.71,16307.53,Adults (35-44),Asia Pacific
CMP_007595,Holiday Conversion,Google Ads,2025-06-08 18:06:32.560854,33238,2056,94,7173.47,8089.56,Seniors (45+),Europe
CMP_005256,Q3 Retention,Instagram,2025-11-07 18:06:32.560854,723,6,0,26.09,0.0,Professionals (25-34),Asia Pacific
CMP_005662,Winter Sale,Facebook,2025-06-01 18:06:32.560854,2470,76,4,167.29,420.14,Young Adults (18-24),Asia Pacific
CMP_005411,Winter Retargeting,Instagram,2026-01-11 18:06:32.560854,31854,1374,116,3775.79,4146.91,Professionals (25-34),North America
CMP_004480,Winter Launch,Email,2025-12-09 18:06:32.560854,1144,85,5,309.22,514.55,Professionals (25-34),North America
CMP_000371,Q2 Launch,Instagram,2025-05-30 18:06:32.560854,12617,484,19,2144.29,492.38,Adults (35-44),Europe
CMP_001939,Fall Conversion,LinkedIn,2025-11-13 18:06:32.560854,10460,204,22,344.67,1620.62,Adults (35-44),Europe
CMP_005723,Fall Conversion,Email,2026-02-10 18:06:32.560854,25832,355,6,1161.81,289.77,Adults (35-44),Europe
CMP_006973,Winter Retargeting,Instagram,2025-05-08 18:06:32.560854,9531,552,41,966.8,,Seniors (45+),Europe
CMP_003671,Winter Launch,Email,2025-08-05 18:06:32.560854,22344,1263,73,1823.24,3594.35,Adults (35-44),Asia Pacific
CMP_003653,Winter Retargeting,LinkedIn,2026-02-18 18:06:32.560854,10992,436,13,341.12,1095.97,Seniors (45+),Europe
CMP_002362,Q2 Retargeting,Instagram,2025-10-18 18:06:32.560854,59681,690,17,1558.37,1427.93,Seniors (45+),Latin America
CMP_004261,Spring Retargeting,Email,2025-06-06 18:06:32.560854,8476,509,29,1505.46,1406.32,Young Adults (18-24),Asia Pacific
CMP_005042,Q2 Retention,LinkedIn,2025-12-14 18:06:32.560854,8401,530,35,1238.44,5314.14,Seniors (45+),Europe
CMP_007807,Winter Awareness,Google Ads,2026-01-20 18:06:32.560854,31783,1551,92,763.95,2749.61,Professionals (25-34),Asia Pacific
CMP_003738,Fall Awareness,Facebook,2026-01-29 18:06:32.560854,87799,4295,304,13311.01,52682.96,Seniors (45+),Latin America
CMP_004986,Q3 Retention,Facebook,2025-06-26 18:06:32.560854,1573,57,3,189.65,137.75,Professionals (25-34),Latin America
CMP_005578,Fall Conversion,Facebook,2026-03-28 18:06:32.560854,3834,53,6,198.57,,Seniors (45+),Asia Pacific
CMP_005613,Fall Awareness,Facebook,2026-02-17 18:06:32.560854,2154,113,9,113.53,1465.3,Professionals (25-34),North America
CMP_001172,Holiday Conversion,LinkedIn,2026-03-28 18:06:32.560854,37396,795,57,2418.18,8735.1,Professionals (25-34),Latin America
CMP_005266,Q2 Retargeting,Google Ads,2025-11-18 18:06:32.560854,6017,70,6,304.49,1040.49,Young Adults (18-24),Latin America
CMP_001423,Q2 Retargeting,Instagram,2025-04-27 18:06:32.560854,57794,3042,226,4518.97,28564.25,Adults (35-44),North America
CMP_007250,Summer Promo,LinkedIn,2026-02-14 18:06:32.560854,9932,749,70,2290.38,6998.84,Professionals (25-34),North America
CMP_007113,Q1 Promo,Google Ads,2025-10-13 18:06:32.560854,6956,117,6,410.36,866.78,Young Adults (18-24),Asia Pacific
CMP_006922,Summer Promo,Facebook,2025-05-01 18:06:32.560854,6658,241,9,937.64,730.7,Young Adults (18-24),Latin America
CMP_000875,Q1 Promo,Facebook,2025-04-17 18:06:32.560854,33674,2008,213,7231.37,18033.91,Professionals (25-34),Latin America
CMP_002298,Fall Awareness,Google Ads,2025-04-24 18:06:32.560854,12264,552,47,2312.53,2835.05,Young Adults (18-24),North America
CMP_002644,Winter Awareness,Google Ads,2025-12-30 18:06:32.560854,6791,446,17,1206.08,1626.68,,Latin America
CMP_007000,Q2 Launch,Instagram,2025-12-23 18:06:32.560854,8799,596,61,2077.81,4592.23,Young Adults (18-24),North America
CMP_000841,Fall Awareness,LinkedIn,2025-04-10 18:06:32.560854,8443,279,29,1232.06,3076.41,Young Adults (18-24),Latin America
CMP_000582,Winter Retargeting,Email,2026-03-28 18:06:32.560854,6458,112,3,488.08,282.74,Young Adults (18-24),Asia Pacific
CMP_000205,Q2 Retention,Email,2025-12-18 18:06:32.560854,37134,1530,52,5413.06,5380.18,Seniors (45+),North America
CMP_001642,Winter Launch,Facebook,2026-02-22 18:06:32.560854,13819,651,47,2009.65,4388.09,Adults (35-44),North America
CMP_002015,Holiday Launch,LinkedIn,2025-11-25 18:06:32.560854,6468,194,16,422.59,1406.96,Professionals (25-34),Europe
CMP_003254,Spring Retargeting,Facebook,2025-06-08 18:06:32.560854,90234,2170,168,2393.05,6178.92,Adults (35-44),Asia Pacific
CMP_004998,Fall Awareness,Google Ads,2025-09-12 18:06:32.560854,4739,166,6,250.33,154.95,Seniors (45+),Latin America
CMP_000906,Q3 Retention,Instagram,2026-03-07 18:06:32.560854,48412,3075,350,6386.89,11367.72,Professionals (25-34),Asia Pacific
CMP_000632,Summer Conversion,Facebook,2026-03-08 18:06:32.560854,8009,674,76,536.01,3314.78,Seniors (45+),Europe
CMP_005738,Holiday Conversion,LinkedIn,2025-08-17 18:06:32.560854,2242,81,8,193.78,417.2,Adults (35-44),Asia Pacific
CMP_005678,Fall Conversion,Instagram,2025-07-02 18:06:32.560854,118701,5767,606,22271.72,44935.76,Young Adults (18-24),Asia Pacific
CMP_001975,Spring Retargeting,Instagram,2025-08-31 18:06:32.560854,155103,2768,112,5642.0,19989.34,Seniors (45+),Europe
CMP_000163,Q2 Launch,Facebook,2025-12-26 18:06:32.560854,1902,93,1,193.21,167.62,Young Adults (18-24),Europe
CMP_005518,Winter Launch,Google Ads,2026-02-03 18:06:32.560854,17939,1091,43,4201.11,3605.61,Young Adults (18-24),Latin America
CMP_007258,Fall Conversion,LinkedIn,2025-04-28 18:06:32.560854,14860,304,25,156.48,3379.7,Professionals (25-34),Latin America
CMP_007857,Summer Conversion,LinkedIn,2025-10-13 18:06:32.560854,36122,2751,85,8817.26,6474.78,Adults (35-44),Latin America
CMP_004714,Q2 Retention,Facebook,2026-01-29 18:06:32.560854,8882,427,44,667.53,6177.91,Seniors (45+),Europe
CMP_000876,Holiday Launch,Instagram,2025-06-27 18:06:32.560854,2545,180,11,185.43,1205.43,Seniors (45+),Latin America
CMP_001432,Holiday Retention,Email,2025-11-19 18:06:32.560854,8120,545,9,537.28,998.61,Young Adults (18-24),Asia Pacific
CMP_004644,Q2 Retention,Instagram,2025-06-15 18:06:32.560854,34620,1604,87,1280.58,14942.3,Young Adults (18-24),North America
CMP_006801,Q2 Retargeting,Instagram,2025-05-06 18:06:32.560854,9255,144,2,190.3,78.67,Professionals (25-34),North America
CMP_006245,Fall Awareness,Facebook,2026-01-31 18:06:32.560854,6157,391,46,546.69,2727.74,Young Adults (18-24),Latin America
CMP_005145,Winter Launch,Instagram,2025-10-12 18:06:32.560854,5083,124,8,526.43,861.75,Young Adults (18-24),North America
CMP_002857,Q3 Retention,Google Ads,2025-07-28 18:06:32.560854,43365,1192,49,4591.17,4870.07,Adults (35-44),North America
CMP_001862,Q3 Retention,Google Ads,2026-01-02 18:06:32.560854,7891,468,24,1084.37,3010.42,Seniors (45+),Europe
CMP_002660,Spring Retargeting,Instagram,2026-01-02 18:06:32.560854,6853,97,5,347.52,591.94,Young Adults (18-24),Europe
CMP_003385,Fall Awareness,Google Ads,2025-04-22 18:06:32.560854,845,50,1,129.4,80.15,Professionals (25-34),Asia Pacific
CMP_007416,Q3 Retention,Facebook,2025-11-28 18:06:32.560854,21700,1040,37,3748.92,3560.63,,Asia Pacific
CMP_007738,Q2 Retargeting,LinkedIn,2025-07-22 18:06:32.560854,15413,574,54,1230.82,7358.96,Adults (35-44),Asia Pacific
CMP_007197,Q1 Promo,LinkedIn,2025-06-15 18:06:32.560854,9371,374,7,967.76,392.89,Seniors (45+),Europe
CMP_004734,Holiday Conversion,Google Ads,2026-03-16 18:06:32.560854,2485,142,14,442.69,,Seniors (45+),Latin America
CMP_003332,Q2 Launch,Instagram,2026-01-27 18:06:32.560854,3531,145,3,343.44,521.2,Young Adults (18-24),Europe
